id;name;staticDataUrl;dynamicDataUrl;limitedAccess;uuid;latitude;longitude;city;country_code;province;region;mark;usage;accessPoints;capacity;contactPersons;minimumHeightInMeters;openingTimes;tariffs;Operator
3235;P+R Station Diemen-Zuid (Diemen);https://npropendata.rdw.nl//parkingdata/v2/static/92b4cc10-9da4-4c39-9049-502621412dea;;0;92b4cc10-9da4-4c39-9049-502621412dea;52.330166;4.95146;Diemen;nl;Noord-Holland;Noordwest-Nederland;good;park and ride;1;77;1;0;1;1;Diemen
3236;P+R Parallelweg (Bergen op Zoom);https://npropendata.rdw.nl//parkingdata/v2/static/296d1301-3ad2-4745-89fe-b64527a6e0c6;https://npropendata.rdw.nl//parkingdata/v2/dynamic/296d1301-3ad2-4745-89fe-b64527a6e0c6;1;296d1301-3ad2-4745-89fe-b64527a6e0c6;51.494898174267;4.2967126166777;Bergen op Zoom;nl;Noord-Brabant;Zuid-Nederland;good;park and ride;1;226;1;0;1;0;Q-Park Nederland BV
3266;P+R Spoorstraat (Best);https://npropendata.rdw.nl//parkingdata/v2/static/3166d355-4819-4339-b5a3-d97d0fa5a8ca;;0;3166d355-4819-4339-b5a3-d97d0fa5a8ca;51.5089508;5.3894142;Best;nl;Noord-Brabant;Zuid-Nederland;good;park and ride;1;203;1;0;1;1;Best
3309;P+R Spoorlaan (Valkenburg aan de Geul);https://npropendata.rdw.nl//parkingdata/v2/static/2a40bf32-ae3b-4bc8-a3af-3224382b0b3e;https://npropendata.rdw.nl//parkingdata/v2/dynamic/2a40bf32-ae3b-4bc8-a3af-3224382b0b3e;1;2a40bf32-ae3b-4bc8-a3af-3224382b0b3e;50.8702023;5.8304728021908;Valkenburg;nl;Limburg;Zuid-Nederland;good;park and ride;1;204;1;0;1;0;Q-Park Nederland BV
3358;P + R Geldermalsen-West (Geldermalsen);https://npropendata.rdw.nl//parkingdata/v2/static/5c69bcb1-ee7c-44af-8113-57f41d879bcf;;0;5c69bcb1-ee7c-44af-8113-57f41d879bcf;51.881675584744;5.2701894226402;West Betuwe;nl;Gelderland;Oost-Nederland;good;park and ride;1;493;1;0;1;1;West Betuwe
3361;P+R Borne (Borne);https://npropendata.rdw.nl//parkingdata/v2/static/739f47c9-db35-43ff-a656-366bc9aa3894;;0;739f47c9-db35-43ff-a656-366bc9aa3894;52.3000577;6.7481162;Borne;nl;Overijssel;Oost-Nederland;good;park and ride;1;125;1;0;1;1;Borne
3365;P+R Slochterenlaan (Naarden-Bussum);https://npropendata.rdw.nl//parkingdata/v2/static/2e9e0e3d-295b-46db-89c2-479b5385a380;https://npropendata.rdw.nl//parkingdata/v2/dynamic/2e9e0e3d-295b-46db-89c2-479b5385a380;1;2e9e0e3d-295b-46db-89c2-479b5385a380;52.27996095;5.1568167264112;Gooise Meren;nl;Noord-Holland;Noordwest-Nederland;good;park and ride;1;130;1;0;1;0;Q-Park Nederland BV
3367;P+R Kruseman van Eltenweg (Alkmaar);https://npropendata.rdw.nl//parkingdata/v2/static/7f91f5bf-56fe-4cb4-9660-c1bb35b614ff;https://npropendata.rdw.nl//parkingdata/v2/dynamic/7f91f5bf-56fe-4cb4-9660-c1bb35b614ff;1;7f91f5bf-56fe-4cb4-9660-c1bb35b614ff;52.6392538;4.7406921;Alkmaar;nl;Noord-Holland;Noordwest-Nederland;good;park and ride;1;230;1;0;1;0;Q-Park Nederland BV
3369;P+R Station Rheden, Doctor Langemeijerweg, Rheden (Rheden);https://npropendata.rdw.nl//parkingdata/v2/static/d7fb8f8b-a92c-4a9f-a742-7fc840c12c4f;;0;d7fb8f8b-a92c-4a9f-a742-7fc840c12c4f;52.0100045;6.0310073;Rheden;nl;Gelderland;Oost-Nederland;good;park and ride;1;3;0;0;1;1;Nederlandse Spoorwegen
3397;P+R Station Voorhout (Voorhout);https://npropendata.rdw.nl//parkingdata/v2/static/345fc0e9-b93c-4969-903d-52dfe8832c9c;;0;345fc0e9-b93c-4969-903d-52dfe8832c9c;52.2252523;4.4846100497677;Teylingen;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;218;1;0;1;1;Teylingen
3400;P+R knooppunt N33/N34 (Gieten);https://npropendata.rdw.nl//parkingdata/v2/static/b34e20f3-0508-44c3-8699-111ae69cf8c0;;0;b34e20f3-0508-44c3-8699-111ae69cf8c0;53.0093356;6.750252429171;Aa en Hunze;nl;Drenthe;Noord-Nederland;good;park and ride;1;66;1;0;1;1;Aa en Hunze
3406;P+R Stationsplein (Assen);https://npropendata.rdw.nl//parkingdata/v2/static/e176fda1-54ab-4ee8-95eb-e428b9acf480;https://npropendata.rdw.nl//parkingdata/v2/dynamic/e176fda1-54ab-4ee8-95eb-e428b9acf480;1;e176fda1-54ab-4ee8-95eb-e428b9acf480;52.9901629;6.5699616805565;Assen;nl;Drenthe;Noord-Nederland;good;park and ride;1;230;1;0;1;0;Q-Park Nederland BV
3407;P+R Stationsweg (Gorinchem);https://npropendata.rdw.nl//parkingdata/v2/static/5c8527c1-e3f3-491a-97d8-5ae77e54a3da;https://npropendata.rdw.nl//parkingdata/v2/dynamic/5c8527c1-e3f3-491a-97d8-5ae77e54a3da;1;5c8527c1-e3f3-491a-97d8-5ae77e54a3da;51.834225;4.9695153;Gorinchem;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;116;1;0;1;0;Q-Park Nederland BV
3410;P+R Station Veenendaal-Centrum (Veenendaal);https://npropendata.rdw.nl//parkingdata/v2/static/5512204f-fb36-43de-a58e-1743d41ebe8d;https://npropendata.rdw.nl//parkingdata/v2/dynamic/5512204f-fb36-43de-a58e-1743d41ebe8d;0;5512204f-fb36-43de-a58e-1743d41ebe8d;52.0201954;5.5482502436389;Veenendaal;nl;Utrecht;Noordwest-Nederland;good;park and ride;1;94;1;0;1;1;Nederlandse Spoorwegen
3413;P+R Magistratenlaan ('s-Hertogenbosch);https://npropendata.rdw.nl//parkingdata/v2/static/e20a8851-7cb1-4ef7-8e71-1b296d9eee89;https://npropendata.rdw.nl//parkingdata/v2/dynamic/e20a8851-7cb1-4ef7-8e71-1b296d9eee89;1;e20a8851-7cb1-4ef7-8e71-1b296d9eee89;51.686199326599;5.2909463420335;'s-Hertogenbosch;nl;Noord-Brabant;Zuid-Nederland;good;park and ride;1;163;1;0;1;0;Q-Park Nederland BV
3475;P+R Station Sassenheim (Sassenheim);https://npropendata.rdw.nl//parkingdata/v2/static/8bd30312-1f34-4fd8-8760-a85fbda72f9f;;0;8bd30312-1f34-4fd8-8760-a85fbda72f9f;52.215704711975;4.516723293145;Teylingen;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;250;1;0;1;1;Teylingen
3483;P+R Station Pijnacker-Zuid (Pijnacker);https://npropendata.rdw.nl//parkingdata/v2/static/23a186af-503e-473f-9126-ff4316f97c38;;0;23a186af-503e-473f-9126-ff4316f97c38;52.00579495;4.4469867134103;Pijnacker-Nootdorp;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;110;1;0;1;1;Pijnacker-Nootdorp
3510;P+R Leeghwaterweg, Wijdewormer (Wormerland);https://npropendata.rdw.nl//parkingdata/v2/static/2dbff624-0a0c-48ab-97e3-223bd4273c1c;;0;2dbff624-0a0c-48ab-97e3-223bd4273c1c;52.4767555;4.8519822;Wormerland;nl;Noord-Holland;Noordwest-Nederland;good;park and ride;1;120;1;0;1;1;Wormerland
3533;P + R station Bilthoven;https://npropendata.rdw.nl//parkingdata/v2/static/fbdec230-14d1-47f6-b62f-9aedc6f87280;https://npropendata.rdw.nl//parkingdata/v2/dynamic/fbdec230-14d1-47f6-b62f-9aedc6f87280;0;fbdec230-14d1-47f6-b62f-9aedc6f87280;52.1297801;5.201973;De Bilt;nl;Utrecht;Noordwest-Nederland;good;park and ride;1;134;0;0;1;1;Nederlandse Spoorwegen
3535;P+R Station Zoetermeer-Oost (Zoetermeer);https://npropendata.rdw.nl//parkingdata/v2/static/988760a1-485b-4048-9bc1-1b69f5ce6239;;0;988760a1-485b-4048-9bc1-1b69f5ce6239;52.046924705993;4.4920558307498;Zoetermeer;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;143;0;0;1;1;Nederlandse Spoorwegen
3537;P+R Station Lichtenvoorde-Groenlo, Stationstraat, Lievelde (Oost Gelre);https://npropendata.rdw.nl//parkingdata/v2/static/bb88fecf-2910-4739-9b7f-46eb840ba7c5;;0;bb88fecf-2910-4739-9b7f-46eb840ba7c5;52.012322496881;6.594181062416;Oost Gelre;nl;Gelderland;Oost-Nederland;good;park and ride;1;54;1;0;1;1;Nederlandse Spoorwegen
3559;P+R Breda-Prinsenbeek (Breda);https://npropendata.rdw.nl//parkingdata/v2/static/8bcd7b6b-caaf-4190-801c-622990c5d4df;;0;8bcd7b6b-caaf-4190-801c-622990c5d4df;51.606014426669;4.7218960495289;Breda;nl;Noord-Brabant;Zuid-Nederland;good;park and ride;1;60;1;0;1;1;Breda
3565;P+R Helmond 't Hout (Helmond);https://npropendata.rdw.nl//parkingdata/v2/static/49c16890-858a-45f4-95fc-7b52587508ba;;0;49c16890-858a-45f4-95fc-7b52587508ba;51.467698328184;5.6289273540032;Helmond;nl;Noord-Brabant;Zuid-Nederland;good;park and ride;1;44;1;0;1;1;Helmond
3585;P+R Station Dieren, Burgemeester de Bruinstraat, Dieren (Rheden);https://npropendata.rdw.nl//parkingdata/v2/static/f2b23efb-64a1-4302-a581-c5344ce9ad53;;0;f2b23efb-64a1-4302-a581-c5344ce9ad53;52.0442245;6.1016848680531;Rheden;nl;Gelderland;Oost-Nederland;good;park and ride;1;170;0;0;1;1;Nederlandse Spoorwegen
3586;P + R station Breukelen W P3;https://npropendata.rdw.nl//parkingdata/v2/static/4fe55834-166f-4651-8371-d68807490125;https://npropendata.rdw.nl//parkingdata/v2/dynamic/4fe55834-166f-4651-8371-d68807490125;0;4fe55834-166f-4651-8371-d68807490125;52.169593015224;4.9862747778268;Stichtse Vecht;nl;Utrecht;Noordwest-Nederland;good;park and ride;1;235;0;0;1;1;Nederlandse Spoorwegen
3588;P+R Spoorlaan (Woerden);https://npropendata.rdw.nl//parkingdata/v2/static/87d5b693-64b5-4eb5-86d2-31060e513df8;https://npropendata.rdw.nl//parkingdata/v2/dynamic/87d5b693-64b5-4eb5-86d2-31060e513df8;1;87d5b693-64b5-4eb5-86d2-31060e513df8;52.08597775;4.8939814102683;Woerden;nl;Utrecht;Noordwest-Nederland;good;park and ride;1;172;1;0;1;0;Q-Park Nederland BV
3624;P+R Station Rijssen, Rijssen (Rijssen-Holten);https://npropendata.rdw.nl//parkingdata/v2/static/2571f72a-4ee4-4aca-9ad8-648872ec6d34;;0;2571f72a-4ee4-4aca-9ad8-648872ec6d34;52.3125956;6.5194441;Rijssen-Holten;nl;Overijssel;Oost-Nederland;good;park and ride;1;98;0;0;1;1;Nederlandse Spoorwegen
3627;P+R Station Loppersum;https://npropendata.rdw.nl//parkingdata/v2/static/96d03827-cc2d-405b-be57-28f40840de11;;0;96d03827-cc2d-405b-be57-28f40840de11;53.3347592;6.7459011;Loppersum;nl;Groningen;Noord-Nederland;good;park and ride;1;42;0;0;1;1;Nederlandse Spoorwegen
3629;P+R Station Vlaardingen Centrum, Parallelweg, Vlaardingen (Vlaardingen);https://npropendata.rdw.nl//parkingdata/v2/static/095f7067-c760-4a63-b306-73b5f8296c5a;;0;095f7067-c760-4a63-b306-73b5f8296c5a;51.903923;4.345381;Vlaardingen;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;119;0;0;1;1;Nederlandse Spoorwegen
